,name,tag,vector
38,herring,<http://dbpedia.org/resource/Herring>,"[-0.056870259, -0.11428653, -0.010199575, 0.29491138, 0.58086014, 0.29450411, 0.13951211, -0.16918579, 0.034137819, -0.11105634, 0.083624288, 0.52247095, 0.05758217, 0.50590891, -0.17802119, -0.025789717, -0.79371798, -0.40994376, -0.82853281, 0.48361039, -0.70374399, 0.48857471, 0.1454328, -0.39985114, -0.12811393, 0.82188213, -0.27758995, 0.40192482, -0.42459899, 0.38088587, 0.31745079, 0.66025513, 1.2862022, 1.1283823, -0.2881009, 0.15512812, -0.70893061, 0.080188431, -0.95500767, 0.35197547, 0.38982838, 0.43723357, -0.08245188, 0.65810257, -0.018998634, 0.31707153, -0.26138157, 0.42310485, -0.22668526, -0.84823662, -0.0063778148, 0.43091455, -0.31194714, -1.0090419, 0.11530198, 0.69861144, 1.0060767, -0.94273955, 0.067255251, -0.43911961, -0.61267638, 0.64190412, 0.08481694, -0.05843357, -0.14608403, -0.43318132, 0.094793081, -0.096330114, -0.42545673, 0.16378079, -0.35307679, -0.22791272, 0.13249965, -0.57539958, 0.61860007, -0.30055907, 0.3047595, 0.49365088, -0.33765143, -0.086039931, 0.02021526, 0.22658919, 0.00078244571, -0.026384959, 0.35606784, 0.6107496, -0.27239323, 0.071763217, 0.19909368, 0.2749745, -0.2942268, 0.26740062, -0.41864911, -0.22070977, 0.44910705, -0.18216974, -0.4043597, -0.10280477, 0.15622343, -0.51177412, 0.60035568, 0.064621717, 0.92196441, 0.60252118, -0.52987909, 0.26499316, 0.31831038, -0.3523033, 0.55666208, 0.35976601, 0.10030176, -0.15699524, -0.27575928, 0.13313442, 0.20377004, 0.34889823, 0.87095881, -0.022823328, 0.30927724, 0.07691168, 0.18728958, -0.0011428401, -0.26724854, -0.078930072, -0.31784585, 0.073071137, -0.13766211, -0.7350741, -0.04792371, -0.20114864, 0.45367661, -0.60224736, -0.35923058, -0.091857746, -0.23692554, 0.63924795, -0.21344386, -0.0083618304, 1.3412147, -0.70443445, 0.51762283, 0.83009374, -0.44192451, 0.020553248, -0.076751329, 0.58480358, 0.92641622, 0.55777842, 0.016748823, -0.25912386, 0.96772552, 1.2839118, -0.55593318, -0.22064433, -0.54714954, -0.49193838, 0.11034761, 0.54652667, -0.54126805, -0.62709433, -0.19938126, -0.066886231, -0.36206606, 0.24830188, 0.065433152, 0.0083959866, 0.10860369, -0.25314975, -0.13856527, 0.0054819211, 0.13821204, 0.37243003, 0.87874025, 0.10327873, 0.062574022, -0.4132598, 0.042110611, -0.3858538, 0.77114832, -0.12310854, 0.4225871, -0.31506622, -0.235542, 0.29804832, 0.0876114, 0.011421215, 1.0267761, -0.092718832, 0.63627619, 0.37494245, -0.30618075, 0.35853273, -0.39844212, 0.082967341, 0.38219741, -1.0468693, 0.54734451, 0.25167814, -0.28451639, -0.20653723]"
39,honeybee,<http://dbpedia.org/resource/Honeybee>,[]
40,housefly,<http://dbpedia.org/resource/Housefly>,"[-0.10281035, -0.078637674, 0.051182557, 0.27172244, 0.3847667, 0.39742032, 0.046339709, -0.16654244, -0.21690167, 0.035136297, 0.11683536, 0.28817597, 0.2861253, 0.16963157, -0.0028583265, 0.026526481, -0.34415221, -0.041319318, -0.055169567, -0.081869163, -0.50746864, -0.20459998, 0.032665979, 0.10014632, -0.10785976, 0.55695176, -0.47524902, 0.33193424, -0.16519363, -0.18462849, 0.17689312, 0.35514054, 0.1597935, 0.00045456801, -0.18481068, 0.13845791, -0.15232211, 0.23037632, -0.33932233, 0.23785108, -0.14842355, 0.14410679, 0.1500466, 0.29554302, -0.15500662, 0.45947528, -0.29153591, 0.57065594, 0.07692571, -0.24293758, 0.17537223, 0.26036805, 0.037451923, -0.46334246, -0.15577899, 0.32667229, 0.422685, -0.43208948, -0.050050251, -0.14590099, -0.54392755, 0.11757654, -0.11635467, -0.11522867, 0.020621302, -0.0095452582, 0.13385004, 0.34102371, -0.34101367, -0.019133022, -0.35697931, -0.13137448, 0.20929612, -0.49657261, 0.61925471, -0.24375217, 0.1183266, 0.05004758, -0.19482732, 0.071231723, -0.014490407, 0.10125496, 0.0092868526, 0.08810731, -0.21757412, 0.42778888, -0.13484325, -0.18255243, -0.16913955, 0.1942582, -0.078176238, 0.011763375, -0.098261096, -0.083502971, 0.016806332, 0.011376296, -0.19316505, -0.085211523, 0.17414574, 0.096047871, 0.16562906, -0.0072116619, 0.34107536, 0.40211621, -0.083576344, 0.096607804, 0.034661949, -0.08397992, 0.40647361, 0.20967637, -0.10447031, -0.097110823, -0.24256784, 0.30368271, 0.10472953, 0.2136638, 0.56468576, -0.10554573, 0.041529834, 0.057654019, 0.19580911, -0.1365782, -0.038107056, -0.21686119, -0.19969079, 0.3093968, -0.18785891, -0.40484977, 0.020097453, -0.12327877, 0.21590406, -0.42078698, -0.15298681, 0.43552455, -0.025366256, 0.33162272, -0.13043422, 0.1434963, 0.6429534, -0.38139415, -0.0088430531, 0.39911452, -0.26121539, 0.24865295, -0.14577927, 0.30225745, 0.53074861, 0.3252576, 0.1905338, -0.014102074, 0.39691201, 0.12829755, -0.22095996, 0.14779182, -0.44338277, -0.21841635, 0.14304426, 0.10118937, -0.4733915, -0.29421604, -0.19711915, -0.016552819, -0.38294974, 0.23114665, 0.030588748, 0.16787112, -0.006513881, -0.23436917, -0.029029159, -0.0028142298, 0.25769684, 0.23997794, 0.43461716, -0.22328189, 0.012855657, -0.37922999, -0.071827233, -0.17215435, 0.58407927, -0.063530587, 0.27733636, -0.29471353, -0.2092295, 0.1376926, 0.21578297, 0.0036661304, 0.25019139, 0.004783757, 0.23690934, 0.32326439, 0.027735129, 0.40838107, -0.4139905, 0.05563277, 0.053622123, -0.5593695, 0.22581293, 0.32506755, -0.19806482, -0.15586872]"
41,kiwi,<http://dbpedia.org/resource/Kiwi>,"[-0.031899072, -0.11375227, -0.062589645, 0.34005252, 0.76263052, 0.39255905, 0.1251321, -0.16655673, 0.0948577, 0.010595018, 0.19304579, 0.64834803, 0.14665443, 0.56406194, -0.25366348, 0.016436178, -0.85830986, -0.39253116, -0.82718182, 0.48322874, -0.83671421, 0.43815845, 0.12867446, -0.39535835, -0.14199243, 0.75913876, -0.32915255, 0.35609275, -0.51948762, 0.4026491, 0.41629127, 0.71380395, 1.3365033, 1.0480967, -0.30709741, 0.13073282, -0.80116802, 0.18079044, -1.0665123, 0.49470642, 0.48059973, 0.54965943, -0.056912005, 0.7586236, -0.070917778, 0.42628667, -0.29622361, 0.43936524, -0.28185034, -0.87314224, -0.0089347903, 0.45794535, -0.40604389, -1.0073937, 0.23445973, 0.76328641, 1.0642078, -0.96511847, 0.010047397, -0.4019126, -0.65073717, 0.66768837, 0.10941955, -0.075804837, -0.1362443, -0.46504793, 0.077821508, -0.049893502, -0.416242, 0.18835995, -0.43313679, -0.1058929, 0.17605902, -0.59686494, 0.79995549, -0.28487504, 0.34417495, 0.46020189, -0.29842141, 0.037933007, 0.0023536966, 0.28700659, 0.093329944, 0.025532082, 0.34185046, 0.68310738, -0.37280127, 0.0088387821, 0.090091094, 0.38883743, -0.36339873, 0.2443276, -0.45017546, -0.27514386, 0.49718958, -0.092451833, -0.57255834, -0.079904035, 0.16552885, -0.38676596, 0.71752995, 0.14026207, 1.0664586, 0.77080268, -0.68283951, 0.29539657, 0.34466287, -0.37178627, 0.66932774, 0.37303185, -0.064054765, -0.10706875, -0.36644211, 0.2125262, 0.31597185, 0.42811278, 0.99782956, -0.11598977, 0.36470506, 0.11643985, 0.17332833, -0.018388838, -0.27203029, -0.15719794, -0.34389168, 0.1273658, -0.14723143, -0.98615545, -0.11239461, -0.20162065, 0.64513975, -0.64193833, -0.40248099, -0.01885636, -0.22145365, 0.88610554, -0.34860098, 0.0045203031, 1.6092616, -0.89019459, 0.60945481, 0.9214583, -0.48539698, -0.087021731, -0.049370993, 0.74044067, 1.3164512, 0.61098713, 0.0081236549, -0.27127445, 1.1595204, 1.5128423, -0.59591025, -0.091135554, -0.73496264, -0.62465882, 0.049553584, 0.68909967, -0.69523841, -0.86863321, -0.28441492, 0.0019240009, -0.60840988, 0.34815511, 0.11767038, 0.0060283854, 0.22136202, -0.37160328, -0.10232927, 0.056055583, 0.21079126, 0.49865776, 1.1909187, -0.038046967, 0.20433235, -0.59036463, -0.048334032, -0.55363041, 1.022595, -0.093395069, 0.47001657, -0.40213019, -0.28417146, 0.32960707, 0.19466066, -0.04270995, 1.1093725, -0.1297541, 0.74920481, 0.42484111, -0.41206142, 0.59657896, -0.57972288, 0.13488908, 0.45401174, -1.1684632, 0.67473531, 0.38547367, -0.41475973, -0.21844688]"
42,ladybird,<http://dbpedia.org/resource/Ladybird>,[]
43,lark,<http://dbpedia.org/resource/Lark>,"[0.086231895, 0.043011416, -0.28204015, -0.29356062, 0.30832151, 0.36981049, -0.056982644, 0.021045336, -0.18801196, 0.032225568, 0.59462416, 0.28781563, 0.68562382, 0.37053204, 0.081634983, 0.32190275, -0.48688668, 0.10824279, -0.14900859, 0.11961102, -0.64122999, -0.37212637, 0.020113315, 0.033172414, 0.1615635, 0.37748247, -0.94610417, 0.10864265, 0.1119315, -0.44284716, 0.30781975, 0.15775594, -0.0081823124, -0.42155954, 0.021505518, -0.054587115, -0.090193331, 0.23911828, -0.30890337, 0.20312732, 0.16760528, 0.42637998, -0.040355496, 0.64401305, -0.16480069, 0.48534834, -0.68133879, 0.6111244, 0.10285051, -0.18834797, 0.05293702, -0.073366217, -0.09018527, -0.66536438, -0.022534115, 0.3895058, 0.46550003, -0.48430234, -0.0095526511, -0.4412618, -0.44368428, 0.058992002, 0.047588065, -0.38288668, -0.25892586, -0.1498507, 0.15152793, 0.0051448885, 0.17489038, -0.12849274, -0.7627694, -0.25423938, 0.20137733, 0.0066226283, 0.42281732, -0.22691248, -0.062368374, -0.21633568, 0.12518787, -0.37296769, -0.11707254, -0.042616092, 0.27821746, 0.30032465, 0.31638652, 0.57981777, -0.31308636, 0.082584269, -0.071440831, 0.18379202, -0.12182453, -0.079265125, 0.04450053, -0.26567599, -0.26570386, 0.28699306, -0.46510115, 0.097551391, -0.16200198, -0.018659092, -0.23593047, 0.29729369, 0.27556828, 0.70530319, 0.058759581, 0.62366563, 0.31285736, -0.096954226, 0.29068023, 0.15183294, -0.073056005, -0.35496902, -0.20009907, 0.51158679, 0.070653573, 0.041335475, 0.77560031, 0.1635412, 0.22750326, -0.3284381, 0.14466587, -0.16459946, -0.23131315, -0.25648522, -0.26404572, 0.12529291, -0.15850385, -0.30751908, 0.12046131, -0.33226991, 0.42681375, -0.098836452, -0.25322738, -0.053942058, -0.4183124, 0.029927149, -0.14657198, 0.17432107, 0.50430846, -0.28151634, -0.14040989, 0.68830466, -0.44628972, 0.17204462, -0.029635349, 0.52825856, 1.0366232, 0.30060536, 0.08682283, -0.068296157, 0.42729074, 0.39733157, 0.13324521, 0.32378304, -0.6918236, -0.45262751, -0.23167053, 0.18997648, -0.53222388, -0.27630377, -0.048034012, -0.34713283, -0.11970124, 0.18136074, -0.26753044, 0.12346405, 0.072247773, -0.13062298, -0.082627527, 0.3135137, -0.0053964611, 0.36923951, 0.42729759, -0.21983609, 0.43493214, -0.20049997, -0.29152098, -0.20401865, 0.63500065, 0.055359613, -0.040148299, -0.62015891, -0.12705411, 0.14082918, 0.34733543, 0.20067422, 0.17426908, -0.027122937, 0.57768273, 0.52767158, -0.53475553, 0.44021249, -0.65425038, 0.15386249, 0.034774493, -0.63281107, 0.30925712, 0.22743884, -0.3179377, -0.041588672]"
44,leopard,<http://dbpedia.org/resource/Leopard>,"[-0.036033925, -0.2401225, -0.038411997, 0.15819532, 0.67638195, 0.32715118, 0.14227407, -0.020230416, 0.088078655, 0.020715743, 0.30815041, 0.72201949, 0.37768483, 0.4732728, -0.072792523, -0.071839139, -0.76436424, -0.18448299, -0.604101, 0.40511918, -0.892331, 0.11261123, -0.014380936, -0.39941069, 0.017348025, 0.80871975, -0.61630374, 0.37174696, -0.28172225, 0.11466832, 0.45365644, 0.4614208, 0.90958101, 0.45204976, -0.20517807, 0.080336474, -0.58717531, 0.11424933, -0.89713621, 0.52091533, 0.21547234, 0.53976291, 0.058862973, 0.75171781, -0.18561935, 0.5179249, -0.39355943, 0.60327113, -0.14034091, -0.71625036, 0.06501051, 0.25629377, -0.14067443, -0.96078181, -0.069766015, 0.62377375, 0.86241585, -0.87696534, -0.0079549905, -0.54973561, -0.65020442, 0.52834815, -0.076521717, -0.11957455, -0.30911797, -0.27434856, 0.14764304, 0.015782211, -0.31153992, 0.24468233, -0.55073988, -0.44253504, 0.35119575, -0.56502032, 0.65281487, -0.25670472, 0.15423512, 0.20253482, -0.17322722, -0.15375577, 0.021015879, 0.26054752, 0.17621164, 0.18893537, 0.32995674, 0.66743678, -0.42391795, -0.034930103, 0.074681662, 0.46025288, -0.23221409, 0.17893115, -0.33696672, -0.32185367, 0.17569888, -0.027852068, -0.61790836, 0.0018664536, 0.016297102, -0.14496002, 0.46620896, 0.0944717, 0.95095539, 0.67425203, -0.5111928, 0.44166264, 0.39425352, -0.27798337, 0.63072777, 0.40801302, -0.061829172, -0.32626119, -0.27932206, 0.45301428, 0.1881768, 0.1796481, 0.88568819, 0.011735903, 0.31000683, -0.18603326, 0.28464258, -0.10846462, -0.26692218, -0.42215386, -0.33111024, 0.26525429, -0.34476122, -0.74938661, 0.13301481, -0.4393684, 0.45925042, -0.58290237, -0.33539143, 0.042709641, -0.27581891, 0.58724362, -0.34332672, 0.23333038, 1.5258573, -0.81372488, 0.33742562, 0.85729438, -0.45504057, 0.070762634, -0.14283417, 0.78270429, 1.2818506, 0.52941215, 0.090480007, -0.2742351, 1.0520296, 1.2646543, -0.40240923, -0.0034809599, -0.92424226, -0.73563367, 0.10668559, 0.37254116, -0.73010588, -0.58343387, -0.15447816, -0.1626129, -0.34467411, 0.2866776, 0.093729973, 0.0030101298, 0.18232082, -0.28804281, -0.019157648, 0.11863204, 0.27318695, 0.3878746, 0.94400269, 0.026568385, 0.15934546, -0.60402453, -0.06547273, -0.32742631, 1.0048622, 0.0069235773, 0.48453709, -0.50134939, -0.39420024, 0.32627088, 0.33538261, 0.20827441, 0.67967051, -0.059568506, 0.70557493, 0.51969856, -0.40529203, 0.52472079, -0.62766886, 0.18734372, 0.2289433, -0.97646862, 0.53570199, 0.33927849, -0.43080774, -0.086669728]"
45,lion,<http://dbpedia.org/resource/Lion>,"[0.017064778, -0.2187088, -0.048298582, -0.29017061, 0.41730285, 0.27717516, 0.15765561, -0.0044786967, -0.084975243, -0.19813323, 0.63803476, 0.75525278, 0.4350948, 0.19670616, 0.037837543, -0.25443697, -0.5142163, -0.05413533, -0.39863008, 0.32995555, -1.2402241, -0.081739172, -0.32885396, -0.34988829, 0.19540562, 0.70698285, -0.86799151, 0.17952268, -0.15240306, -0.18024857, 0.63904661, 0.40756756, 0.55254501, -0.14381428, 0.10798945, -0.040621564, -0.49357584, 0.04830014, -0.71376407, 0.76651788, -0.13781476, 0.68888539, 0.07465592, 0.6287812, -0.35338578, 0.44492814, -0.098657712, 0.4969039, -0.18126564, -0.22142541, 0.28258288, 0.032685991, 0.17507942, -0.79742134, -0.33763275, 0.3904267, 0.93990248, -0.76803845, -0.15908781, -0.62872761, -0.54834086, 0.093272269, -0.27664584, -0.12580828, -0.18459165, 0.068781361, 0.30056134, 0.16708972, -0.31948942, 0.23514518, -0.59704334, -0.42979887, 0.45470971, -0.65767115, 0.26998979, -0.26788715, 0.14730091, -0.20869134, 0.067655325, -0.37214649, -0.060290296, 0.21851523, 0.1033098, 0.3931984, 0.13742025, 0.50566882, -0.54183739, -0.085259102, 0.05957799, 0.80461216, 0.043256089, -0.0043760142, -0.17027506, -0.33519742, -0.090437479, 0.16386411, -0.59776509, 0.16470461, 0.011926087, 0.16621475, 0.30765453, 0.03966736, 0.60799408, 0.43803161, -0.48650369, 0.61359268, 0.33829436, -0.31095719, 0.54632318, 0.25519195, -0.11620573, -0.2744607, -0.5057174, 0.81382149, 0.3855356, -0.15918349, 0.89612097, -0.16878346, 0.20771071, -0.33428177, 0.30346301, -0.20611113, -0.12406749, -0.57593417, -0.41084263, 0.43349829, -0.24209508, -0.43605569, 0.38288754, -0.68982816, 0.20080422, -0.60873485, -0.28892437, 0.20678198, -0.21540964, 0.31824484, -0.22920544, 0.50989902, 1.6735151, -0.40603566, 0.16255333, 0.65770435, -0.27385616, 0.2841067, -0.21725026, 0.77446592, 1.2760576, 0.45322299, 0.30584526, -0.13125443, 0.88500911, 1.1241411, -0.22651912, 0.24943295, -1.0704746, -0.74374783, 0.16684467, 0.28280899, -0.65479338, -0.49955994, -0.33851662, -0.23064046, -0.24412337, 0.42307654, 0.30802453, -0.10803708, 0.0097160768, -0.11962285, -9.9877885e-05, 0.11473736, 0.5586099, 0.21523339, 0.80095196, 0.15063599, 0.052778706, -0.81243485, -0.22505584, -0.2350592, 1.2053032, 0.0073550763, 0.2844601, -0.4808664, -0.54304057, 0.015401872, 0.56442708, 0.10358707, 0.48514375, 0.072091416, 0.64172471, 0.50547165, -0.44275111, 0.64619243, -0.89590061, 0.036965437, 0.027921146, -0.87851453, 0.32142502, 0.42416316, -0.49533743, -0.021383686]"
46,lobster,<http://dbpedia.org/resource/Lobster>,"[-0.026765265, -0.19868429, 0.099530116, -0.062120903, 0.38972431, 0.25229022, -0.019530263, -0.050607286, -0.19036032, 0.054378711, 0.41627416, 0.7683233, 0.35850123, 0.22645392, -0.02929388, -0.058489177, -0.65101469, -0.022032576, -0.54292738, 0.13412441, -1.0382186, -0.12054847, -0.20072468, -0.26629558, 0.089411564, 0.56038463, -0.84547466, 0.16847318, -0.011888525, -0.25710633, 0.45543772, 0.3209461, 0.51113182, 0.031809401, -0.048136741, 0.081879027, -0.26338357, 0.23381087, -0.50384146, 0.32959411, -0.015084512, 0.34140587, -0.08909855, 0.56188411, -0.31717214, 0.68711537, -0.43040764, 0.47694004, -0.095999397, -0.2870667, 0.060699996, 0.045506109, -0.12638487, -0.65238136, -0.15039453, 0.64696616, 0.71328658, -0.67030019, -0.13238689, -0.44789785, -0.49815872, 0.23289478, -0.2790603, -0.16697834, -0.13839711, 0.10470658, 0.37066081, 0.13884102, -0.20673165, 0.10567463, -0.43934852, -0.45201793, 0.42772087, -0.39742124, 0.37707838, -0.30861077, 0.1244721, -0.19364165, -0.010020365, -0.18294421, 0.053372514, 0.10708103, 0.10651557, 0.31233662, 0.026658738, 0.35825655, -0.45755783, -0.14259829, 0.035308085, 0.61404353, -0.12467577, -0.056943987, -0.12256931, -0.069641873, -0.19741616, 0.16587563, -0.49439737, 0.079447173, -0.15607515, -0.010099876, 0.23405841, 0.11832661, 0.42484495, 0.39536786, -0.27524388, 0.34497464, 0.4014788, -0.15929171, 0.6814611, 0.27699959, -0.12317869, -0.19228435, -0.36314794, 0.65510434, 0.17687552, 0.010432027, 1.0051394, -0.088880338, 0.31539971, -0.32640812, 0.16268519, -0.026336657, -0.15700573, -0.44175044, -0.4804596, 0.37637955, -0.32271183, -0.488754, 0.40500227, -0.60588211, 0.55884832, -0.37249282, -0.39237818, 0.24124196, -0.22829835, 0.41989946, -0.18174931, 0.29291645, 1.5022826, -0.63094103, 0.19028459, 0.74793971, -0.26608521, 0.24609557, -0.071647771, 0.65085465, 1.3666328, 0.50604671, 0.070237435, -0.30597097, 0.77130926, 0.93425757, -0.13416193, 0.23796794, -1.0579791, -0.69957918, 0.15939754, 0.45027569, -0.8201139, -0.67927438, -0.30410972, -0.3662113, -0.43350753, 0.22465247, 0.36134064, 0.16468586, 0.28012845, -0.40763351, -0.072226785, 0.20663999, 0.56654006, 0.55674499, 0.84050995, 0.035452861, 0.11149777, -0.63668251, -0.041042324, -0.40035233, 1.1774927, -0.14834869, 0.35130805, -0.54679787, -0.60838699, 0.28608888, 0.3565976, 0.17869905, 0.53558546, -0.22455779, 0.63283384, 0.66710347, -0.46070495, 0.7087611, -0.86278874, 0.14416777, -5.180464e-05, -0.95105213, 0.55858678, 0.40457469, -0.45044363, -0.23836596]"
47,lynx,<http://dbpedia.org/resource/Lynx>,[]
48,mink,<http://dbpedia.org/resource/Mink>,"[0.023524603, -0.29513729, -0.08837641, 0.038194589, 0.50467485, 0.50880677, -0.043157894, 0.12054513, -0.096281447, 0.076588802, 0.16591042, 0.45356932, 0.53470516, 0.41975224, -0.15349969, 0.040516701, -0.65972221, 0.054011796, -0.44039688, 0.097256318, -0.97142011, -0.15518104, -0.0088907648, -0.44210953, 0.20138924, 0.7229445, -0.73194224, 0.2451791, -0.0082643488, -0.13569379, 0.34785193, 0.34967601, 0.50681317, 0.13770337, -0.097000532, 0.076432794, -0.40362895, 0.057633758, -0.70845068, 0.43819749, 0.049768519, 0.59483457, 0.090376712, 0.50556087, -0.33092764, 0.33975169, -0.56865638, 0.85349709, 0.033837724, -0.34616604, 0.023431594, 0.043045066, 0.035493046, -0.78715485, -0.12897883, 0.45640591, 0.43941087, -0.72418791, -0.22721791, -0.48736918, -0.54161316, 0.16156197, -0.1061945, -0.12679641, -0.32913321, 0.081004187, 0.096934639, 0.04961738, -0.081934698, 0.24716872, -0.51162809, -0.397829, 0.45469236, -0.28777242, 0.37209725, -0.16124848, 0.12160692, -0.15973531, 0.090248004, -0.29089591, 0.0066188043, 0.095084578, 0.271339, 0.15717945, 0.18910129, 0.6597048, -0.38471887, -0.034472767, 0.028918983, 0.49921218, -0.26122323, 0.19108018, -0.1786164, -0.42501301, -0.19176891, 0.086581208, -0.6896534, 0.081061117, -0.021013245, 0.037974682, 0.24224569, 0.34897107, 0.82660794, 0.58944732, -0.40677983, 0.46877179, 0.34319469, -0.2276303, 0.50608003, 0.35078934, -0.2488416, -0.28740469, -0.13743304, 0.51579583, 0.11304606, 0.0026561725, 0.87671775, 0.045826614, 0.31180352, -0.24780011, 0.1966867, -0.14509097, -0.053085599, -0.49664477, -0.20641249, 0.2910606, -0.31992629, -0.44459361, 0.35895753, -0.59755373, 0.46482641, -0.28984618, -0.29239237, 0.087376952, -0.33447218, 0.24987753, -0.37065631, 0.35791618, 1.2283238, -0.62246865, -0.17490844, 0.57994443, -0.16690004, 0.3642078, -0.019072888, 0.78690302, 1.0622534, 0.54751354, 0.10912177, -0.24135233, 0.76864535, 0.82125956, -0.087698884, 0.27912241, -0.64754874, -0.66628397, -0.0067067021, 0.34136066, -0.72665292, -0.55886972, -0.28783298, -0.23803943, -0.23771328, 0.3757039, 0.035191126, 0.10888474, 0.18013735, -0.25587797, -0.0032961981, -0.033011921, 0.39570454, 0.36542365, 0.66984087, 0.14061376, 0.19300568, -0.50904894, -0.23592411, -0.19744508, 0.80180192, -0.026358463, 0.30127984, -0.42950726, -0.31990403, 0.2482623, 0.49898234, 0.29815239, 0.30460322, -0.093126401, 0.5416491, 0.39506638, -0.14122571, 0.34070775, -0.70515251, 0.074545905, 0.056025438, -0.45869482, 0.32720384, 0.34883547, -0.41405591, 0.0046872171]"
